 ,Area,Mean,StdDev,BX,BY,Width,Height,Major,Minor,Angle,Circ.,AR,Round,Solidity
22,0.003644,52.060976,41.841801,3.346667,1.973333,0.080000,0.060000,0.079763,0.058176,14.214273,0.871548,1.371068,0.729358,0.921348
23,0.003689,69.626506,42.137657,1.900000,1.980000,0.073333,0.073333,0.077099,0.060920,131.531228,0.813854,1.265573,0.790156,0.878307
24,0.003556,81.287500,36.888443,2.573333,2.006667,0.073333,0.066667,0.074896,0.060444,38.514168,0.850291,1.239095,0.807040,0.898876
25,0.003122,76.064057,17.207022,1.650000,2.176667,0.066667,0.060000,0.067184,0.059171,27.162345,0.938019,1.135432,0.880722,0.946128
26,0.005411,77.665298,22.155197,2.906667,2.180000,0.096667,0.073333,0.095677,0.072009,3.062273,0.858583,1.328670,0.752632,0.936538
27,0.003189,75.937282,16.323529,2.156667,2.190000,0.070000,0.060000,0.072203,0.056233,160.367986,0.915364,1.283999,0.778817,0.940984
28,0.003267,74.000000,0.000000,2.646667,2.206667,0.076667,0.060000,0.075212,0.055300,20.976851,0.858571,1.360061,0.735261,0.928910
29,0.003689,88.132530,37.166652,2.440000,2.213333,0.080000,0.066667,0.074139,0.063352,7.067524,0.841157,1.170268,0.854505,0.887701
30,0.003644,80.804878,41.157693,1.160000,2.266667,0.080000,0.066667,0.078234,0.059313,17.606382,0.831022,1.319012,0.758143,0.891304
31,0.003511,68.265823,44.293024,1.960000,2.320000,0.066667,0.073333,0.070223,0.063662,65.439502,0.839662,1.103060,0.906569,0.882682
32,0.003200,84.444444,37.068498,1.326667,2.373333,0.073333,0.060000,0.070745,0.057592,164.611235,0.803513,1.228372,0.814086,0.878049
33,0.003822,81.825581,45.294036,2.886667,2.400000,0.080000,0.066667,0.075003,0.064886,8.995150,0.805556,1.155925,0.865108,0.882051
34,0.003867,78.597701,38.942642,1.513333,2.426667,0.066667,0.073333,0.075545,0.065169,122.423327,0.864758,1.159202,0.862663,0.915789
35,0.003911,74.000000,0.000000,2.596667,2.513333,0.076667,0.066667,0.081446,0.061142,148.105569,0.913186,1.332075,0.750708,0.950067
36,0.003244,31.000000,0.000000,2.316667,2.583333,0.073333,0.056667,0.071215,0.058007,4.034358,0.931311,1.227711,0.814524,0.941935
37,0.003800,84.000000,0.000000,1.816667,2.593333,0.080000,0.060000,0.080449,0.060141,3.606205,0.908748,1.337663,0.747573,0.948682
38,0.003956,74.337079,41.034220,3.033333,2.613333,0.073333,0.066667,0.078859,0.063866,144.424957,0.856194,1.234761,0.809873,0.922280
39,0.004356,87.775510,37.280860,2.620000,2.653333,0.080000,0.073333,0.083923,0.066081,35.642736,0.835830,1.270006,0.787398,0.907407
40,0.003411,32.912052,19.279220,1.240000,2.736667,0.066667,0.066667,0.068735,0.063187,44.038093,0.936479,1.087810,0.919278,0.944615
41,0.003778,82.835294,45.025551,1.893333,2.806667,0.080000,0.066667,0.077501,0.062064,7.545286,0.833465,1.248735,0.800810,0.885417
42,0.003956,75.561798,42.444981,2.193333,2.813333,0.073333,0.073333,0.080052,0.062913,144.537622,0.844813,1.272422,0.785903,0.903553
43,0.003256,77.187713,22.084572,2.786667,2.966667,0.070000,0.060000,0.070893,0.058470,161.414804,0.934500,1.212467,0.824764,0.942122
44,0.003200,110.750000,35.004330,1.706667,3.093333,0.073333,0.053333,0.075381,0.054050,163.354651,0.844706,1.394661,0.717020,0.923077
45,0.003644,83.682927,41.056947,2.406667,3.126667,0.066667,0.073333,0.073991,0.062714,47.742916,0.871548,1.179812,0.847593,0.911111
46,0.003333,31.000000,0.000000,3.123333,3.213333,0.076667,0.056667,0.073951,0.057391,176.666725,0.898647,1.288530,0.776078,0.940439
47,0.004100,75.520325,14.543236,1.623333,3.283333,0.063333,0.083333,0.082936,0.062943,81.152186,0.919539,1.317632,0.758937,0.953488
48,0.003956,81.112360,36.851415,1.806667,3.306667,0.086667,0.066667,0.080753,0.062367,11.224015,0.782780,1.294796,0.772323,0.876847
49,0.004089,64.945652,46.748761,2.033333,3.486667,0.073333,0.073333,0.080556,0.064627,132.563335,0.873290,1.246468,0.802267,0.920000
50,0.004000,102.266667,34.421863,2.300000,3.520000,0.073333,0.080000,0.081894,0.062189,120.528084,0.843024,1.316856,0.759385,0.900000
