 ,Area,Mean,StdDev,BX,BY,Width,Height,Major,Minor,Angle,Circ.,AR,Round,Solidity
16,0.003700,31.678679,34.594668,3.560000,2.140000,0.070000,0.066667,0.073121,0.064427,29.639780,0.938636,1.134937,0.881106,0.947368
17,0.003111,60.714286,41.468092,2.980000,2.213333,0.066667,0.060000,0.065913,0.060097,147.737679,0.883353,1.096776,0.911763,0.909091
18,0.003144,31.031802,33.345532,2.430000,2.243333,0.056667,0.073333,0.069330,0.057747,97.666693,0.919692,1.200571,0.832937,0.943333
19,0.003333,66.093333,39.227379,3.820000,2.326667,0.066667,0.066667,0.068360,0.062085,71.340442,0.898647,1.101062,0.908214,0.909091
20,0.003422,61.889610,38.217032,1.780000,2.333333,0.066667,0.066667,0.072364,0.060214,144.330014,0.859313,1.201785,0.832096,0.916667
21,0.003378,69.855263,35.706802,2.013333,2.380000,0.073333,0.060000,0.074191,0.057969,24.146464,0.848153,1.279844,0.781345,0.904762
22,0.003422,61.000000,40.002280,2.626667,2.400000,0.073333,0.066667,0.070214,0.062057,166.692459,0.780350,1.131442,0.883828,0.865169
23,0.003511,69.721519,31.733788,1.200000,2.440000,0.066667,0.066667,0.070651,0.063275,163.344685,0.881632,1.116566,0.895603,0.918605
24,0.003156,72.788732,45.663051,3.000000,2.473333,0.073333,0.060000,0.068901,0.058313,156.799987,0.850720,1.181573,0.846330,0.893082
25,0.003333,60.266667,35.463612,3.553333,2.486667,0.073333,0.060000,0.074651,0.056853,145.285795,0.825018,1.313036,0.761594,0.909091
26,0.003689,76.000000,27.574672,2.253333,2.500000,0.066667,0.066667,0.075138,0.062510,48.596186,0.894760,1.202015,0.831936,0.932584
27,0.003867,78.816092,32.494922,1.540000,2.560000,0.073333,0.073333,0.077106,0.063849,47.251891,0.825828,1.207626,0.828071,0.887755
28,0.003689,63.746988,35.400460,2.806667,2.633333,0.073333,0.066667,0.075207,0.062452,134.199655,0.841157,1.204243,0.830397,0.912088
29,0.003733,72.833333,32.755205,1.953333,2.660000,0.073333,0.066667,0.074328,0.063952,44.533726,0.834939,1.162247,0.860402,0.903226
30,0.003900,68.809117,10.703566,2.493333,2.680000,0.086667,0.063333,0.080638,0.061579,16.297842,0.591881,1.309509,0.763645,0.898848
31,0.003644,76.585366,34.294266,3.546667,2.740000,0.073333,0.066667,0.074494,0.062290,148.342032,0.778367,1.195920,0.836177,0.896175
32,0.003600,58.234568,37.333497,1.186667,2.766667,0.073333,0.066667,0.074782,0.061294,16.183476,0.794243,1.220047,0.819641,0.885246
33,0.003644,73.743902,33.268737,2.993333,2.833333,0.073333,0.073333,0.073192,0.063398,130.096315,0.744097,1.154487,0.866185,0.863158
34,0.003644,71.731707,32.475085,2.333333,2.873333,0.073333,0.066667,0.074522,0.062267,140.146739,0.815060,1.196815,0.835551,0.886486
35,0.003111,86.271429,28.563165,3.433333,3.086667,0.060000,0.060000,0.063930,0.061962,36.869898,0.931626,1.031765,0.969213,0.945946
36,0.003244,54.260274,38.261544,2.140000,3.140000,0.073333,0.053333,0.073930,0.055876,177.876972,0.887939,1.323108,0.755796,0.941935
37,0.003367,25.000000,0.000000,1.730000,3.146667,0.080000,0.060000,0.073036,0.058691,15.221346,0.672332,1.244404,0.803598,0.893805
38,0.003556,81.900000,34.978399,2.920000,3.213333,0.066667,0.066667,0.071916,0.062949,40.618228,0.924799,1.142448,0.875313,0.935673
39,0.003678,68.000000,0.000000,2.520000,3.223333,0.066667,0.076667,0.074724,0.062666,64.093712,0.734462,1.192422,0.838629,0.910591
40,0.004000,72.000000,25.015761,1.613333,3.386667,0.076667,0.066667,0.077434,0.065772,161.900039,0.949862,1.177315,0.849390,0.952381
41,0.003511,70.924051,33.736899,2.420000,3.453333,0.073333,0.066667,0.074866,0.059713,35.782526,0.899944,1.253771,0.797594,0.913295
42,0.003433,26.229773,15.261007,3.373333,3.463333,0.073333,0.063333,0.069940,0.062503,177.973017,0.815299,1.118994,0.893660,0.927928
43,0.003411,68.000000,0.000000,1.966667,3.483333,0.070000,0.070000,0.074921,0.057970,131.819612,0.742471,1.292397,0.773756,0.910979
44,0.003156,70.070423,31.481364,3.820000,3.580000,0.073333,0.060000,0.069168,0.058087,175.636676,0.850720,1.190770,0.839793,0.887500
45,0.003867,77.149425,31.137338,2.893333,3.586667,0.066667,0.080000,0.078295,0.062880,106.271870,0.853076,1.245162,0.803109,0.896907
46,0.003389,31.472131,35.211392,1.756667,3.800000,0.063333,0.066667,0.070108,0.061546,128.805938,0.920509,1.139116,0.877874,0.950156
47,0.003644,68.743902,35.282282,2.453333,3.800000,0.073333,0.066667,0.077073,0.060206,147.802969,0.804048,1.280152,0.781157,0.891304
48,0.003644,72.463415,39.189712,2.213333,3.826667,0.073333,0.066667,0.073976,0.062727,169.015079,0.871548,1.179334,0.847936,0.906077
49,0.003600,72.790123,26.883750,3.150000,3.850000,0.063333,0.070000,0.073477,0.062382,69.226855,0.936359,1.177853,0.849002,0.951542
50,0.003811,71.198251,22.190860,2.770000,3.930000,0.073333,0.066667,0.079162,0.061298,36.590325,0.911405,1.291417,0.774343,0.952778
