 ,Area,Mean,StdDev,BX,BY,Width,Height,Major,Minor,Angle,Circ.,AR,Round,Solidity
38,0.004178,69.234043,31.472121,2.233333,2.733333,0.066667,0.086667,0.084833,0.062703,102.520186,0.801714,1.352938,0.739132,0.890995
39,0.003089,75.000000,0.000000,3.143333,2.743333,0.070000,0.053333,0.072585,0.054183,175.177003,0.935388,1.339613,0.746484,0.953688
40,0.003200,72.972222,29.952795,2.000000,2.846667,0.066667,0.066667,0.073953,0.055094,39.003073,0.792018,1.342303,0.744988,0.900000
41,0.003367,31.000000,0.000000,1.593333,2.863333,0.056667,0.076667,0.075693,0.056631,97.107131,0.891436,1.336605,0.748164,0.933744
42,0.004156,75.754011,10.297371,2.600000,2.926667,0.063333,0.083333,0.084024,0.062971,87.943281,0.873410,1.334332,0.749439,0.937343
43,0.003578,31.000000,0.000000,3.410000,2.960000,0.083333,0.056667,0.080739,0.056421,10.031267,0.870370,1.431001,0.698812,0.940146
44,0.003244,68.712329,37.044222,1.973333,3.046667,0.066667,0.066667,0.067147,0.061521,76.317142,0.642055,1.091460,0.916204,0.858824
45,0.004244,31.000000,0.000000,2.080000,3.340000,0.063333,0.083333,0.083467,0.064747,82.511150,0.906513,1.289127,0.775719,0.947891
46,0.003289,79.527027,35.547141,1.740000,3.346667,0.073333,0.066667,0.075206,0.055681,138.834699,0.814018,1.350665,0.740376,0.880952
47,0.003289,92.486486,30.674781,3.433333,3.393333,0.060000,0.080000,0.074567,0.056158,72.590335,0.786519,1.327820,0.753114,0.865497
48,0.003511,75.439873,7.819361,2.530000,3.413333,0.073333,0.073333,0.073404,0.060902,154.411150,0.569574,1.205276,0.829685,0.868132
49,0.003378,70.750000,39.832695,2.960000,3.413333,0.066667,0.073333,0.074944,0.057386,57.498717,0.770216,1.305974,0.765712,0.873563
50,0.003556,63.300000,33.451935,1.873333,3.533333,0.066667,0.073333,0.075311,0.060111,109.147568,0.822043,1.252865,0.798171,0.888889
