 ,Area,Mean,StdDev,BX,BY,Width,Height,Major,Minor,Angle,Circ.,AR,Round,Solidity
1,0.003067,82.840580,32.850791,2.400000,1.326667,0.053333,0.066667,0.070728,0.055206,93.640126,0.852102,1.281180,0.780531,0.932432
2,0.003733,57.392857,45.138597,2.960000,1.466667,0.073333,0.066667,0.079153,0.060053,35.016455,0.863145,1.318048,0.758698,0.913043
3,0.004044,72.505495,38.913161,1.880000,1.533333,0.073333,0.080000,0.083381,0.061759,52.691868,0.825766,1.350094,0.740689,0.887805
4,0.003178,22.000000,0.000000,2.450000,1.636667,0.066667,0.063333,0.073653,0.054934,141.118198,0.929441,1.340745,0.745854,0.947020
5,0.004400,76.464646,36.197577,3.266667,1.713333,0.080000,0.080000,0.080410,0.069671,46.861149,0.809059,1.154150,0.866438,0.876106
6,0.004022,77.654696,22.920182,1.530000,1.760000,0.076667,0.066667,0.076923,0.066576,9.212729,0.939129,1.155416,0.865489,0.950131
7,0.003689,80.963855,39.434200,2.826667,1.780000,0.066667,0.073333,0.076561,0.061348,115.505625,0.813854,1.247989,0.801289,0.897297
8,0.003822,68.046512,40.695100,2.053333,1.833333,0.080000,0.060000,0.082715,0.058836,14.479696,0.883696,1.405869,0.711304,0.934783
9,0.004400,76.868687,20.003365,1.833333,1.956667,0.090000,0.066667,0.084315,0.066444,14.878573,0.878691,1.268952,0.788052,0.937278
10,0.004844,81.366972,37.527164,3.093333,1.973333,0.073333,0.086667,0.085685,0.071987,96.976248,0.864753,1.190285,0.840135,0.919831
11,0.004444,71.360000,41.783910,2.613333,1.980000,0.080000,0.080000,0.080521,0.070278,119.163627,0.842206,1.145755,0.872787,0.892857
12,0.003200,68.784722,41.284795,2.066667,2.126667,0.066667,0.060000,0.070142,0.058088,10.039374,0.875776,1.207513,0.828149,0.917197
13,0.003867,55.859195,44.608192,1.580000,2.133333,0.080000,0.066667,0.078731,0.062532,19.401459,0.853076,1.259051,0.794249,0.896907
14,0.003867,66.954023,45.305981,2.773333,2.233333,0.066667,0.080000,0.079288,0.062092,120.639940,0.825828,1.276948,0.783117,0.901554
15,0.003611,78.126154,24.487073,1.150000,2.246667,0.073333,0.063333,0.073466,0.062584,161.984473,0.932374,1.173870,0.851883,0.944767
16,0.003733,76.476190,42.733321,1.760000,2.246667,0.080000,0.066667,0.078156,0.060820,164.102582,0.797351,1.285041,0.778185,0.888889
17,0.003100,30.150538,38.515795,2.306667,2.363333,0.066667,0.063333,0.068468,0.057648,51.715324,0.906693,1.187694,0.841967,0.934673
18,0.002578,60.150862,40.794476,3.520000,2.400000,0.060000,0.053333,0.061646,0.053241,149.437881,0.920288,1.157865,0.863659,0.928000
19,0.004089,59.282609,44.981698,1.426667,2.420000,0.080000,0.073333,0.079949,0.065118,38.887689,0.889998,1.227762,0.814490,0.915423
20,0.003644,58.975610,42.656433,3.226667,2.453333,0.080000,0.060000,0.077181,0.060121,4.968956,0.815060,1.283762,0.778960,0.906077
21,0.004489,67.495050,41.218807,2.826667,2.466667,0.086667,0.080000,0.084745,0.067443,45.887093,0.815283,1.256542,0.795835,0.878261
22,0.004067,74.000000,0.000000,1.950000,2.500000,0.063333,0.083333,0.082366,0.062864,102.309920,0.897200,1.310221,0.763230,0.951886
23,0.004000,77.888889,39.596416,1.653333,2.600000,0.086667,0.066667,0.082129,0.062012,4.669709,0.843024,1.324419,0.755048,0.904523
24,0.003100,22.000000,0.000000,2.516667,2.600000,0.063333,0.066667,0.070674,0.055848,121.627781,0.924019,1.265466,0.790223,0.936242
25,0.004178,86.085106,36.955515,3.846667,2.620000,0.066667,0.080000,0.081029,0.065647,99.608178,0.864223,1.234307,0.810171,0.917073
26,0.003378,53.394737,40.880113,1.320000,2.713333,0.073333,0.060000,0.072726,0.059136,179.229045,0.848153,1.229801,0.813139,0.904762
27,0.003378,64.000000,42.568989,2.093333,2.720000,0.066667,0.066667,0.073068,0.058859,131.334913,0.910629,1.241412,0.805534,0.926829
28,0.003444,25.100000,24.251240,2.843333,2.780000,0.076667,0.056667,0.076190,0.057562,177.930517,0.880191,1.323618,0.755505,0.943683
29,0.002633,22.000000,0.000000,3.190000,2.803333,0.060000,0.063333,0.067180,0.049909,130.895140,0.897726,1.346067,0.742905,0.927593
30,0.004044,100.109890,31.275705,2.340000,2.860000,0.080000,0.066667,0.078184,0.065864,164.327853,0.836641,1.187050,0.842424,0.896552
31,0.003600,66.000000,42.090570,2.006667,2.940000,0.066667,0.073333,0.073426,0.062426,59.511903,0.860919,1.176205,0.850192,0.915254
32,0.004489,68.801980,44.716703,1.366667,2.986667,0.073333,0.086667,0.081534,0.070099,85.202993,0.791604,1.163125,0.859753,0.882096
33,0.003022,85.529412,36.372193,2.373333,3.093333,0.053333,0.066667,0.068304,0.056337,90.899005,0.827122,1.212420,0.824796,0.925170
34,0.003200,103.597222,35.174294,1.793333,3.106667,0.060000,0.066667,0.068243,0.059703,89.554182,0.875776,1.143038,0.874862,0.917197
35,0.003422,96.285714,34.970758,2.706667,3.166667,0.066667,0.073333,0.071914,0.060590,117.527388,0.847019,1.186888,0.842540,0.890173
36,0.002667,78.383333,41.846138,3.326667,3.306667,0.060000,0.060000,0.066289,0.051220,51.885266,0.863097,1.294202,0.772677,0.902256
37,0.003689,64.518072,42.934465,1.386667,3.320000,0.073333,0.066667,0.076358,0.061510,32.601475,0.882177,1.241392,0.805547,0.917127
38,0.003956,94.337079,31.748286,2.006667,3.333333,0.066667,0.080000,0.077659,0.064853,102.572799,0.844813,1.197467,0.835096,0.903553
39,0.004089,54.391304,42.961983,2.893333,3.360000,0.080000,0.073333,0.081647,0.063764,131.477035,0.834841,1.280450,0.780976,0.901961
40,0.003378,70.473684,38.226863,1.806667,3.420000,0.060000,0.066667,0.070911,0.060649,105.831360,0.891634,1.169201,0.855285,0.938272
41,0.003600,72.271605,40.254919,2.353333,3.440000,0.073333,0.060000,0.074787,0.061290,12.803523,0.903952,1.220221,0.819524,0.936416
42,0.003033,77.406593,21.040915,2.090000,3.486667,0.070000,0.056667,0.073086,0.052844,18.127802,0.911313,1.383059,0.723035,0.936535
