 ,Area,Mean,StdDev,BX,BY,Width,Height,Major,Minor,Angle,Circ.,AR,Round,Solidity
34,0.005022,79.433628,37.318757,1.153333,2.600000,0.093333,0.066667,0.094155,0.067915,173.603814,0.822268,1.386363,0.721312,0.922449
35,0.004933,92.036036,38.154238,1.333333,2.620000,0.073333,0.086667,0.087452,0.071826,117.658896,0.880620,1.217545,0.821325,0.921162
36,0.004433,77.997494,11.474792,2.033333,2.733333,0.066667,0.090000,0.085566,0.065969,80.243491,0.885348,1.297056,0.770977,0.945498
37,0.003922,77.702550,9.320336,2.790000,2.840000,0.080000,0.063333,0.079300,0.062975,171.015246,0.915780,1.259241,0.794129,0.947651
38,0.004256,94.295039,45.749994,1.423333,2.853333,0.073333,0.080000,0.078976,0.068607,57.330156,0.868869,1.151136,0.868707,0.931873
39,0.004600,99.492754,46.803579,2.560000,2.940000,0.076667,0.080000,0.079011,0.074128,127.360828,0.933102,1.065875,0.938197,0.946286
40,0.004244,80.390052,21.854619,3.416667,2.946667,0.076667,0.073333,0.083172,0.064976,137.936354,0.886220,1.280028,0.781233,0.940887
41,0.004889,77.000000,0.000000,2.693333,3.020000,0.070000,0.096667,0.093730,0.066411,77.394216,0.756408,1.411363,0.708535,0.928270
42,0.003644,85.890244,38.310818,2.313333,3.060000,0.073333,0.073333,0.077447,0.059915,60.143227,0.804048,1.292600,0.773634,0.877005
43,0.004489,76.801980,29.843935,1.966667,3.063333,0.086667,0.070000,0.087118,0.065606,155.712099,0.869169,1.327906,0.753065,0.945029
44,0.004100,70.000000,0.000000,1.300000,3.100000,0.083333,0.063333,0.083610,0.062436,4.505978,0.919539,1.339143,0.746746,0.949807
45,0.004189,70.732095,10.037952,1.696667,3.153333,0.076667,0.070000,0.082511,0.064639,31.155717,0.894647,1.276488,0.783399,0.954430
46,0.003911,66.125000,42.751468,1.953333,3.313333,0.080000,0.066667,0.075737,0.065751,13.808116,0.862881,1.151866,0.868156,0.897959
47,0.004322,79.190231,17.521557,3.040000,3.346667,0.080000,0.073333,0.084418,0.065190,144.055105,0.896538,1.294949,0.772231,0.937349
48,0.002967,78.977528,16.065639,2.410000,3.430000,0.060000,0.066667,0.064869,0.058230,59.577766,0.605713,1.114012,0.897657,0.882645
49,0.004533,61.500000,45.974836,1.853333,3.480000,0.086667,0.073333,0.086665,0.066601,37.745267,0.833576,1.301256,0.768489,0.902655
50,0.004489,72.118812,40.392930,2.066667,3.766667,0.086667,0.066667,0.086273,0.066248,160.123781,0.811146,1.302262,0.767895,0.909910
