 ,Area,Mean,StdDev,BX,BY,Width,Height,Major,Minor,Angle,Circ.,AR,Round,Solidity
23,0.003911,84.625000,42.537013,1.760000,2.200000,0.086667,0.066667,0.083908,0.059348,26.739323,0.798543,1.413829,0.707299,0.893401
24,0.004756,67.794393,46.336058,0.973333,2.260000,0.093333,0.073333,0.091743,0.065999,20.943634,0.814620,1.390074,0.719386,0.899160
25,0.004622,88.064904,39.401830,2.393333,2.286667,0.080000,0.080000,0.083670,0.070339,137.039868,0.739408,1.189526,0.840671,0.885106
26,0.004222,84.421053,36.672286,1.480000,2.293333,0.073333,0.073333,0.078497,0.068486,49.449096,0.873416,1.146180,0.872464,0.922330
27,0.003522,71.845426,10.626785,2.210000,2.346667,0.063333,0.073333,0.071965,0.062317,89.030836,0.909423,1.154818,0.865937,0.937870
28,0.004222,32.000000,0.000000,1.266667,2.380000,0.090000,0.066667,0.086446,0.062188,171.152617,0.843188,1.390068,0.719389,0.924574
29,0.003233,76.000000,0.000000,0.910000,2.480000,0.060000,0.076667,0.071139,0.057870,103.854235,0.713348,1.229291,0.813477,0.905132
30,0.004100,80.289973,23.432255,2.950000,2.483333,0.076667,0.070000,0.082158,0.063540,35.976372,0.904554,1.293022,0.773382,0.949807
31,0.004222,88.094737,34.013833,2.800000,2.506667,0.073333,0.080000,0.081915,0.065628,114.586878,0.702847,1.248173,0.801171,0.867580
32,0.003778,86.235294,42.438266,1.240000,2.533333,0.073333,0.073333,0.072245,0.066579,46.321816,0.861425,1.085112,0.921564,0.894737
33,0.003911,82.693182,42.409309,3.120000,2.566667,0.080000,0.066667,0.080459,0.061892,147.505088,0.835320,1.299983,0.769241,0.907216
34,0.004133,79.451613,37.271501,2.460000,2.600000,0.073333,0.080000,0.079799,0.065950,51.076086,0.783252,1.209996,0.826449,0.898551
35,0.003511,32.000000,0.000000,1.606667,2.653333,0.076667,0.056667,0.075733,0.059030,3.501404,0.913239,1.282959,0.779448,0.947526
36,0.003978,79.687151,21.781507,1.806667,2.823333,0.083333,0.060000,0.085332,0.059353,164.300306,0.898256,1.437709,0.695551,0.957219
37,0.003478,77.843450,16.228667,0.986667,2.843333,0.080000,0.060000,0.075168,0.058908,178.573855,0.732962,1.276016,0.783689,0.912536
38,0.003489,77.646497,14.518003,2.000000,2.846667,0.060000,0.076667,0.077401,0.057392,112.927006,0.885080,1.348651,0.741482,0.938714
39,0.003778,88.550000,38.337507,2.263333,2.886667,0.080000,0.063333,0.076667,0.062739,169.990979,0.928344,1.222002,0.818329,0.941828
40,0.003989,76.729805,9.764088,1.423333,3.033333,0.086667,0.063333,0.083504,0.060821,19.104931,0.832861,1.372945,0.728361,0.931258
41,0.004000,77.444444,13.659701,1.826667,3.070000,0.086667,0.060000,0.085209,0.059770,7.241320,0.882492,1.425616,0.701451,0.943644
42,0.004300,92.124031,42.905670,1.640000,3.086667,0.080000,0.070000,0.079438,0.068921,1.601938,0.942282,1.152606,0.867599,0.948529
43,0.003200,93.277778,35.459835,2.066667,3.106667,0.066667,0.066667,0.074048,0.055023,48.864673,0.832319,1.345763,0.743073,0.894410
44,0.004533,87.656863,38.526546,2.966667,3.220000,0.080000,0.073333,0.082697,0.069797,149.884583,0.843989,1.184813,0.844015,0.923077
45,0.004667,95.733333,33.931355,1.026667,3.260000,0.073333,0.086667,0.081679,0.072746,100.755717,0.858093,1.122790,0.890638,0.905172
46,0.003489,32.000000,0.000000,2.266667,3.356667,0.076667,0.056667,0.077931,0.057002,171.323438,0.923799,1.367170,0.731438,0.955860
47,0.004222,81.694737,35.797163,1.126667,3.360000,0.080000,0.073333,0.082959,0.064802,140.060137,0.810243,1.280187,0.781136,0.896226
48,0.004400,74.323232,40.203490,1.760000,3.366667,0.073333,0.080000,0.079309,0.070638,56.497255,0.870732,1.122746,0.890674,0.908257
49,0.003400,34.320261,20.194027,2.173333,3.370000,0.056667,0.076667,0.075565,0.057289,97.812756,0.933428,1.319007,0.758146,0.953271
50,0.004267,77.583333,39.955240,1.653333,3.480000,0.086667,0.066667,0.082956,0.065486,18.186517,0.794342,1.266765,0.789413,0.888889
51,0.004556,72.031707,12.032209,1.406667,3.606667,0.086667,0.073333,0.084882,0.068334,24.239008,0.604431,1.242171,0.805042,0.897155
