 ,Area,Mean,StdDev,BX,BY,Width,Height,Major,Minor,Angle,Circ.,AR,Round,Solidity
15,0.004156,30.000000,0.000000,0.760000,2.170000,0.083333,0.063333,0.085538,0.061856,165.026208,0.854011,1.382859,0.723140,0.942065
16,0.003433,30.000000,0.000000,1.210000,2.296667,0.060000,0.076667,0.075568,0.057848,101.425802,0.757472,1.306305,0.765518,0.915556
17,0.003722,71.000000,0.000000,1.910000,2.426667,0.083333,0.056667,0.082674,0.057325,4.747670,0.890148,1.442207,0.693382,0.943662
18,0.003422,72.779221,38.146853,2.340000,2.433333,0.066667,0.073333,0.073649,0.059163,56.582313,0.818405,1.244860,0.803303,0.885057
19,0.003589,70.891641,11.313600,2.610000,2.490000,0.086667,0.056667,0.080480,0.056778,7.269224,0.837952,1.417444,0.705495,0.933526
20,0.002756,70.000000,0.000000,2.910000,2.493333,0.070000,0.053333,0.067225,0.052190,5.892219,0.884590,1.288092,0.776342,0.923650
21,0.003733,71.630952,40.181909,0.886667,2.500000,0.073333,0.073333,0.075722,0.062775,126.574275,0.823659,1.206250,0.829016,0.884211
22,0.004978,89.875000,30.952695,1.706667,2.533333,0.080000,0.086667,0.089061,0.071164,49.996442,0.852687,1.251496,0.799044,0.906883
23,0.004700,30.000000,0.000000,1.183333,2.603333,0.093333,0.066667,0.091105,0.065685,2.553263,0.890633,1.386997,0.720982,0.948430
24,0.003978,30.000000,0.000000,0.893333,2.686667,0.073333,0.076667,0.084376,0.060025,134.431529,0.871671,1.405674,0.711403,0.937173
25,0.004089,70.000000,0.000000,3.110000,2.693333,0.083333,0.060000,0.084813,0.061383,179.896102,0.893518,1.381696,0.723748,0.949677
26,0.003333,71.000000,0.000000,2.000000,2.703333,0.080000,0.056667,0.076768,0.055285,169.130561,0.845618,1.388571,0.720165,0.921659
27,0.005333,68.825000,36.586424,2.380000,2.740000,0.073333,0.086667,0.090453,0.075074,78.494449,0.873205,1.204851,0.829978,0.933852
28,0.003778,70.000000,0.000000,2.830000,2.796667,0.060000,0.083333,0.082026,0.058640,78.093204,0.742822,1.398788,0.714905,0.926431
29,0.004222,83.842105,36.453409,1.113333,2.800000,0.073333,0.073333,0.081473,0.065984,128.218503,0.901766,1.234750,0.809881,0.931373
30,0.004489,62.574257,34.900595,1.866667,2.800000,0.073333,0.080000,0.087220,0.065529,48.849169,0.835714,1.331004,0.751313,0.918182
31,0.003167,72.526316,14.824211,1.483333,2.870000,0.060000,0.070000,0.071714,0.056222,63.616818,0.770358,1.275544,0.783979,0.920840
32,0.004044,83.835165,36.625501,3.673333,2.913333,0.073333,0.080000,0.085874,0.059966,45.462494,0.800370,1.432041,0.698304,0.892157
33,0.003456,73.173633,17.034370,2.250000,2.946667,0.070000,0.066667,0.074781,0.058835,144.271162,0.908216,1.271025,0.786766,0.940998
34,0.003000,73.677778,19.531403,2.893333,3.023333,0.056667,0.070000,0.067936,0.056225,95.869240,0.918759,1.208277,0.827625,0.940767
35,0.003656,30.000000,0.000000,3.516667,3.053333,0.080000,0.060000,0.076793,0.060610,13.221345,0.889291,1.267000,0.789266,0.934659
36,0.004633,71.000000,0.000000,2.053333,3.076667,0.093333,0.066667,0.088948,0.066323,174.342602,0.891468,1.341134,0.745638,0.944507
37,0.003156,78.380282,41.995916,1.273333,3.160000,0.073333,0.060000,0.071838,0.055928,18.914431,0.754633,1.284479,0.778526,0.865854
38,0.005022,73.274336,40.267233,2.653333,3.160000,0.093333,0.080000,0.089350,0.071567,142.070050,0.760423,1.248487,0.800969,0.875969
39,0.003233,73.515464,19.057687,1.716667,3.196667,0.076667,0.056667,0.076358,0.053914,166.531116,0.887672,1.416294,0.706068,0.934189
40,0.005111,87.165217,35.834753,2.506667,3.206667,0.073333,0.086667,0.088616,0.073437,98.351924,0.733567,1.206700,0.828706,0.905512
41,0.004711,69.547170,40.867457,2.060000,3.293333,0.073333,0.080000,0.086592,0.069271,52.650976,0.851301,1.250043,0.799973,0.925764
42,0.003900,70.000000,0.000000,1.200000,3.383333,0.060000,0.080000,0.080835,0.061429,88.046908,0.916974,1.315911,0.759930,0.952510
43,0.004356,55.224490,42.381903,1.806667,3.400000,0.086667,0.066667,0.084480,0.065645,10.163776,0.861937,1.286933,0.777041,0.915888
44,0.003556,76.112500,36.607207,2.706667,3.500000,0.066667,0.073333,0.074473,0.060788,120.878576,0.850291,1.225138,0.816234,0.898876
45,0.003044,71.000000,0.000000,1.986667,3.543333,0.053333,0.070000,0.070607,0.054900,98.863632,0.939860,1.286109,0.777539,0.956370
46,0.003733,75.261905,33.826288,1.613333,3.560000,0.060000,0.073333,0.075097,0.063297,93.721666,0.905540,1.186416,0.842875,0.938547
47,0.002622,71.000000,0.000000,2.230000,3.600000,0.056667,0.060000,0.066346,0.050323,127.415668,0.890826,1.318416,0.758486,0.942116
48,0.003600,97.728395,37.669251,2.580000,3.813333,0.066667,0.080000,0.078405,0.058461,110.599934,0.735023,1.341137,0.745636,0.870968
49,0.003333,74.813333,43.358255,1.826667,3.846667,0.073333,0.060000,0.073745,0.057551,16.875696,0.866999,1.281386,0.780405,0.909091
50,0.004622,67.413462,42.657416,2.106667,3.873333,0.080000,0.086667,0.085638,0.068722,114.877020,0.815117,1.246158,0.802467,0.888889
