 ,Area,Mean,StdDev,BX,BY,Width,Height,Major,Minor,Angle,Circ.,AR,Round,Solidity
20,0.003333,93.426667,38.216834,1.393333,1.913333,0.073333,0.060000,0.074365,0.057071,12.605875,0.836993,1.303021,0.767447,0.898204
21,0.004133,109.419355,33.654443,2.893333,1.980000,0.073333,0.073333,0.080327,0.065517,133.072538,0.855029,1.226050,0.815628,0.916256
22,0.003956,71.000000,38.105561,0.920000,2.033333,0.080000,0.080000,0.071700,0.070242,177.183299,0.797188,1.020749,0.979672,0.855769
23,0.003556,104.000000,33.310546,3.586667,2.040000,0.066667,0.073333,0.072174,0.062725,121.007016,0.880020,1.150643,0.869079,0.903955
24,0.002911,57.045802,54.475326,1.256667,2.053333,0.066667,0.053333,0.067179,0.055174,2.848900,0.942214,1.217595,0.821291,0.956204
25,0.003378,85.000000,0.000000,3.330000,2.053333,0.076667,0.056667,0.076602,0.056144,13.477934,0.894378,1.364388,0.732929,0.942636
26,0.002867,90.476744,26.003170,3.053333,2.073333,0.060000,0.060000,0.067210,0.054306,132.790156,0.946495,1.237614,0.808006,0.950276
27,0.003822,92.825581,36.058971,2.846667,2.140000,0.073333,0.073333,0.078555,0.061951,127.027935,0.816336,1.268012,0.788636,0.891192
28,0.003978,87.184358,16.754767,1.913333,2.153333,0.083333,0.060000,0.083947,0.060332,13.425572,0.883568,1.391429,0.718686,0.953395
29,0.004267,71.072917,38.946504,2.346667,2.186667,0.080000,0.073333,0.082039,0.066219,35.369743,0.871138,1.238911,0.807161,0.909953
30,0.002356,108.476415,6.936708,0.766667,2.240000,0.056667,0.060000,0.062031,0.048350,94.371648,0.403504,1.282949,0.779454,0.747795
31,0.001233,108.000000,0.000000,2.670000,2.250000,0.050000,0.060000,0.048721,0.032231,84.708317,0.253463,1.511620,0.661542,0.473348
32,0.003233,115.852234,52.577583,0.870000,2.323333,0.073333,0.056667,0.074554,0.055219,12.516774,0.911038,1.350131,0.740669,0.941748
33,0.004578,98.514563,36.715746,2.086667,2.426667,0.086667,0.073333,0.085926,0.067833,147.161464,0.841749,1.266741,0.789428,0.907489
34,0.003389,85.000000,0.000000,1.220000,2.466667,0.060000,0.073333,0.074234,0.058125,69.697414,0.735581,1.277141,0.782999,0.924242
35,0.002844,84.078125,41.527427,2.840000,2.493333,0.066667,0.060000,0.061969,0.058443,153.842998,0.871120,1.060323,0.943109,0.888889
36,0.004122,39.000000,0.000000,2.703333,2.546667,0.083333,0.063333,0.082982,0.063250,5.221705,0.880409,1.311971,0.762212,0.944020
37,0.003067,99.144928,36.613470,1.453333,2.573333,0.066667,0.060000,0.065345,0.059754,172.888819,0.839285,1.093575,0.914432,0.896104
38,0.004533,77.666667,36.915558,1.973333,2.573333,0.073333,0.086667,0.085082,0.067840,71.756544,0.754636,1.254153,0.797351,0.886957
39,0.005156,77.922414,34.528393,1.486667,2.740000,0.080000,0.086667,0.088261,0.074373,104.128658,0.834327,1.186728,0.842653,0.902724
40,0.003956,81.584270,42.857592,1.993333,2.773333,0.073333,0.073333,0.073465,0.068555,162.092628,0.872687,1.071617,0.933170,0.908163
41,0.003822,70.232558,45.346910,2.706667,2.773333,0.066667,0.073333,0.076961,0.063235,52.371497,0.854819,1.217061,0.821652,0.919786
42,0.003267,48.360544,39.084392,2.450000,2.793333,0.063333,0.066667,0.067562,0.061562,111.471528,0.903642,1.097465,0.911191,0.936306
43,0.003467,85.387821,6.850276,1.670000,2.883333,0.070000,0.066667,0.067227,0.065657,85.443982,0.843340,1.023904,0.976654,0.923077
44,0.004400,79.111111,39.614826,1.180000,2.973333,0.086667,0.066667,0.085333,0.065652,19.773430,0.785418,1.299790,0.769355,0.900000
45,0.004089,85.000000,0.000000,1.550000,3.073333,0.063333,0.083333,0.081143,0.064160,92.287999,0.917047,1.264690,0.790707,0.949677
46,0.003778,97.411765,30.392630,1.386667,3.180000,0.060000,0.073333,0.076495,0.062880,83.957931,0.885668,1.216515,0.822020,0.944444
47,0.003811,90.291545,24.780371,1.673333,3.270000,0.076667,0.066667,0.082715,0.058665,30.860431,0.889838,1.409968,0.709236,0.943604
48,0.004667,73.933333,45.047473,1.906667,3.320000,0.080000,0.073333,0.087413,0.067974,141.575792,0.868812,1.285989,0.777612,0.933333
49,0.004267,95.093750,35.283286,1.460000,3.393333,0.073333,0.073333,0.081070,0.067010,34.641462,0.855292,1.209831,0.826562,0.923077
50,0.003644,87.814024,19.085648,1.103333,3.400000,0.080000,0.066667,0.081953,0.056621,29.301579,0.556220,1.447399,0.690894,0.901099
51,0.003622,85.000000,0.000000,2.140000,3.803333,0.080000,0.060000,0.077123,0.059800,4.983531,0.896520,1.289667,0.775394,0.934097
