 ,Area,Mean,StdDev,BX,BY,Width,Height,Major,Minor,Angle,Circ.,AR,Round,Solidity
1,0.004889,87.172727,37.500216,2.126667,0.533333,0.080000,0.080000,0.088755,0.070133,144.836064,0.823491,1.265523,0.790187,0.909091
2,0.003867,74.537356,40.505328,1.960000,0.693333,0.073333,0.073333,0.079363,0.062034,44.143903,0.853076,1.279348,0.781648,0.901554
3,0.004200,31.000000,0.000000,1.836667,0.736667,0.083333,0.063333,0.083934,0.063712,168.455898,0.911638,1.317393,0.759075,0.949749
4,0.004800,71.384259,38.587539,1.726667,0.820000,0.073333,0.093333,0.090526,0.067511,108.236500,0.822234,1.340907,0.745764,0.903766
5,0.004489,77.720297,44.547613,2.386667,0.840000,0.080000,0.073333,0.085302,0.067002,32.361708,0.888323,1.273115,0.785475,0.926606
6,0.003322,31.000000,0.000000,2.323333,1.013333,0.073333,0.070000,0.069609,0.060768,60.339858,0.528395,1.145483,0.872994,0.811398
7,0.003867,73.977011,43.860922,1.953333,1.080000,0.086667,0.060000,0.083494,0.058965,164.850441,0.825828,1.415997,0.706216,0.906250
8,0.003656,31.000000,0.000000,2.326667,1.176667,0.073333,0.066667,0.079762,0.058354,144.979842,0.889291,1.366859,0.731604,0.937322
9,0.004800,88.217593,36.880366,1.080000,1.266667,0.093333,0.066667,0.094524,0.064656,167.012944,0.832144,1.461955,0.684016,0.915254
10,0.003767,89.982301,34.687357,2.133333,1.286667,0.070000,0.066667,0.074184,0.064648,29.318059,0.955548,1.147509,0.871453,0.954930
11,0.004000,99.375000,26.322850,2.580000,1.350000,0.070000,0.076667,0.080237,0.063474,127.270618,0.897112,1.264097,0.791078,0.946124
12,0.004178,75.382979,37.862095,1.620000,1.386667,0.086667,0.060000,0.085848,0.061962,12.847375,0.864223,1.385483,0.721770,0.930693
13,0.004122,93.584906,40.275406,2.770000,1.420000,0.080000,0.063333,0.081890,0.064093,179.082883,0.930874,1.277668,0.782676,0.956186
14,0.004533,79.872549,38.884361,1.486667,1.460000,0.086667,0.073333,0.091480,0.063096,31.088855,0.833576,1.449863,0.689720,0.902655
15,0.004133,54.537634,41.201512,2.106667,1.460000,0.080000,0.060000,0.085214,0.061759,18.629532,0.839375,1.379779,0.724754,0.953846
16,0.003867,74.129310,45.638953,2.506667,1.533333,0.086667,0.060000,0.080012,0.061531,5.921740,0.853076,1.300351,0.769023,0.910995
17,0.003411,80.000000,0.000000,0.833333,1.646667,0.076667,0.056667,0.076914,0.056468,175.696837,0.919616,1.362097,0.734162,0.948995
18,0.004622,65.769231,38.533411,2.046667,1.666667,0.086667,0.066667,0.088422,0.066558,14.113798,0.860538,1.328505,0.752726,0.928571
19,0.003600,75.802469,38.220290,1.366667,1.693333,0.073333,0.073333,0.073711,0.062184,133.586008,0.820888,1.185372,0.843617,0.875676
20,0.004978,84.401786,35.157290,1.606667,1.693333,0.086667,0.080000,0.087288,0.072609,152.422739,0.852687,1.202170,0.831829,0.906883
21,0.003522,81.602524,14.198181,2.366667,1.766667,0.073333,0.060000,0.078065,0.057448,23.650824,0.900066,1.358880,0.735900,0.954819
22,0.005711,85.031128,24.401351,2.146667,1.770000,0.090000,0.083333,0.093296,0.077941,148.062395,0.900998,1.197007,0.835417,0.947465
23,0.003822,82.209302,40.289077,2.900000,1.780000,0.066667,0.080000,0.076852,0.063324,71.009017,0.843270,1.213631,0.823973,0.891192
24,0.004089,80.989130,42.793336,2.480000,1.946667,0.080000,0.066667,0.079276,0.065671,28.111084,0.873290,1.207180,0.828377,0.920000
25,0.004133,83.134409,19.936644,1.593333,1.953333,0.083333,0.063333,0.082736,0.063609,170.857014,0.849445,1.300707,0.768812,0.935849
26,0.004578,81.553398,39.440547,1.893333,1.960000,0.073333,0.080000,0.083279,0.069989,72.032893,0.878474,1.189874,0.840425,0.923767
27,0.002189,95.791878,17.386728,1.263333,2.006667,0.060000,0.070000,0.063890,0.043622,78.762549,0.360118,1.464634,0.682764,0.638574
28,0.003589,83.340557,20.995603,2.856667,2.136667,0.076667,0.060000,0.076408,0.059804,173.488368,0.926637,1.277650,0.782687,0.947214
29,0.001311,93.923729,10.034263,1.276667,2.206667,0.066667,0.060000,0.042650,0.039141,71.255776,0.126835,1.089650,0.917726,0.389439
30,0.003322,98.384615,25.298936,2.463333,2.210000,0.066667,0.063333,0.069894,0.060520,152.184115,0.507042,1.154889,0.865884,0.899248
31,0.005111,85.600000,37.067165,1.973333,2.213333,0.086667,0.073333,0.094453,0.068899,155.463117,0.860922,1.370898,0.729449,0.938776
32,0.004400,68.101010,43.508066,0.540000,2.313333,0.073333,0.080000,0.082900,0.067578,124.477295,0.844359,1.226736,0.815172,0.904110
