 ,Area,Mean,StdDev,BX,BY,Width,Height,Major,Minor,Angle,Circ.,AR,Round,Solidity
30,0.003233,72.965636,16.678673,2.223333,2.740000,0.070000,0.056667,0.073465,0.056037,16.761619,0.935339,1.311009,0.762771,0.952537
31,0.004667,83.085714,41.029500,3.093333,2.773333,0.086667,0.066667,0.091473,0.064957,3.544831,0.843270,1.408201,0.710126,0.925110
32,0.002789,77.541833,30.618838,1.870000,2.813333,0.066667,0.053333,0.067091,0.052927,169.876134,0.920815,1.267596,0.788895,0.940075
33,0.004489,92.336634,37.786727,3.580000,2.860000,0.086667,0.066667,0.088074,0.064894,21.489464,0.835714,1.357208,0.736807,0.918182
34,0.003867,91.241379,40.218987,1.340000,2.873333,0.080000,0.066667,0.080089,0.061472,155.129622,0.789469,1.302860,0.767542,0.892308
35,0.003867,75.000000,0.000000,2.716667,2.956667,0.060000,0.083333,0.081037,0.060753,95.115962,0.777187,1.333884,0.749690,0.928000
36,0.003600,74.864198,37.895327,2.040000,2.980000,0.080000,0.060000,0.079374,0.057748,17.434762,0.794243,1.374483,0.727546,0.900000
37,0.003156,88.042254,36.149449,2.473333,3.013333,0.066667,0.073333,0.071066,0.056536,66.341988,0.754633,1.256993,0.795550,0.845238
38,0.004667,87.438095,36.408954,1.766667,3.120000,0.073333,0.086667,0.086808,0.068447,111.451477,0.799394,1.268242,0.788493,0.901288
39,0.003067,71.000000,0.000000,3.303333,3.150000,0.053333,0.073333,0.073146,0.053381,93.557256,0.887125,1.370257,0.729790,0.935593
40,0.003567,72.794393,15.999065,2.990000,3.173333,0.063333,0.073333,0.079252,0.057301,56.034457,0.873875,1.383077,0.723025,0.949704
41,0.003611,71.000000,0.000000,3.713333,3.183333,0.066667,0.076667,0.082245,0.055904,122.807778,0.872260,1.471192,0.679721,0.933908
42,0.003233,75.000000,0.000000,2.253333,3.200000,0.073333,0.060000,0.075132,0.054794,162.069505,0.871688,1.371158,0.729310,0.928230
43,0.003600,94.185185,36.921844,2.613333,3.380000,0.066667,0.073333,0.075822,0.060453,123.296062,0.860919,1.254240,0.797296,0.905028
44,0.003644,83.012195,37.954904,2.160000,3.400000,0.066667,0.066667,0.074665,0.062148,44.930643,0.883980,1.201405,0.832359,0.937143
45,0.004022,75.779006,10.465922,2.430000,3.463333,0.063333,0.083333,0.081001,0.063224,83.685285,0.762197,1.281178,0.780532,0.918782
46,0.004000,81.388889,40.856483,1.586667,3.586667,0.080000,0.066667,0.078871,0.064573,20.807487,0.882492,1.221421,0.818718,0.913706
47,0.003722,75.000000,0.000000,3.253333,3.606667,0.080000,0.060000,0.078370,0.060473,2.410238,0.650815,1.295934,0.771644,0.914052
48,0.003644,71.853659,10.917956,2.636667,3.723333,0.080000,0.056667,0.084191,0.055116,15.261666,0.877731,1.527531,0.654651,0.946609
49,0.003244,94.506849,39.874760,2.033333,3.806667,0.066667,0.060000,0.071207,0.058014,25.227866,0.887939,1.227414,0.814721,0.924051
50,0.003333,90.853333,34.002830,2.320000,3.900000,0.073333,0.066667,0.076845,0.055229,41.316609,0.786015,1.391387,0.718708,0.882353
