 ,Area,Mean,StdDev,BX,BY,Width,Height,Major,Minor,Angle,Circ.,AR,Round,Solidity
1,0.004222,96.042105,36.624866,2.260000,0.833333,0.073333,0.080000,0.080887,0.066462,114.535777,0.862064,1.217038,0.821667,0.904762
2,0.004122,110.474394,37.763221,3.293333,0.963333,0.066667,0.080000,0.083299,0.063009,68.594063,0.880409,1.322019,0.756419,0.942821
3,0.003978,113.678771,41.467211,2.953333,0.970000,0.086667,0.063333,0.084045,0.060262,164.797631,0.843922,1.394664,0.717019,0.934726
4,0.004533,71.441176,44.258249,1.900000,1.026667,0.073333,0.086667,0.090236,0.063966,127.147837,0.799441,1.410686,0.708875,0.902655
5,0.004311,78.775773,32.552462,1.650000,1.083333,0.086667,0.063333,0.087231,0.062926,174.034956,0.872152,1.386238,0.721377,0.940606
6,0.003422,23.000000,0.000000,2.476667,1.196667,0.070000,0.076667,0.074632,0.058384,64.753173,0.484301,1.278293,0.782293,0.835821
7,0.003600,78.222222,43.519470,1.586667,1.213333,0.080000,0.066667,0.076126,0.060211,166.824327,0.794243,1.264321,0.790938,0.885246
8,0.004044,62.093407,38.223600,1.360000,1.326667,0.080000,0.060000,0.083016,0.062031,12.387791,0.875434,1.338299,0.747217,0.947917
9,0.004267,79.083333,41.814627,3.093333,1.453333,0.066667,0.086667,0.083400,0.065138,67.761823,0.794342,1.280356,0.781033,0.893023
10,0.004044,63.439560,41.101824,2.046667,1.473333,0.073333,0.073333,0.076325,0.067469,109.283544,0.863797,1.131270,0.883962,0.910000
11,0.002767,115.678715,41.128648,3.466667,1.506667,0.060000,0.063333,0.067353,0.052301,51.258756,0.905950,1.287814,0.776510,0.932584
12,0.004267,77.645833,41.994648,1.360000,1.533333,0.080000,0.066667,0.083254,0.065252,174.640540,0.855292,1.275883,0.783771,0.923077
13,0.003711,76.871257,28.114281,1.216667,1.553333,0.060000,0.080000,0.079413,0.059501,100.837897,0.745921,1.334647,0.749262,0.922652
14,0.004000,67.777778,42.000870,2.620000,1.566667,0.080000,0.073333,0.081469,0.062514,29.700111,0.791575,1.303216,0.767333,0.882353
15,0.003467,89.525641,38.966958,1.006667,1.653333,0.073333,0.060000,0.075169,0.058719,19.788138,0.840859,1.280144,0.781162,0.912281
16,0.004078,104.070845,27.388231,2.383333,1.673333,0.086667,0.060000,0.084711,0.061291,5.152525,0.885109,1.382117,0.723528,0.942234
17,0.003511,66.000000,46.338986,2.560000,1.773333,0.073333,0.060000,0.072821,0.061390,7.087403,0.881632,1.186208,0.843023,0.918605
18,0.003644,72.853659,39.097188,2.120000,1.786667,0.080000,0.066667,0.075212,0.061696,14.656822,0.804048,1.219071,0.820297,0.877005
19,0.003222,23.000000,0.000000,1.063333,1.810000,0.070000,0.056667,0.074832,0.054825,156.175806,0.914902,1.364916,0.732646,0.952381
20,0.003922,71.000000,0.000000,1.953333,1.830000,0.063333,0.083333,0.079954,0.062460,95.791538,0.851345,1.280080,0.781201,0.922876
21,0.003689,69.493976,36.978437,3.300000,1.840000,0.060000,0.073333,0.076238,0.061607,79.086353,0.926272,1.237489,0.808088,0.943182
22,0.004389,75.749367,24.807594,2.073333,1.920000,0.083333,0.066667,0.089621,0.062353,18.216221,0.847576,1.437326,0.695736,0.944976
23,0.003111,61.042857,38.736842,2.826667,1.946667,0.053333,0.073333,0.070930,0.055846,101.799071,0.851449,1.270091,0.787345,0.921053
24,0.004444,74.690000,41.175873,1.913333,2.000000,0.066667,0.080000,0.084366,0.067075,112.226472,0.890929,1.257774,0.795055,0.943396
25,0.003378,23.000000,0.000000,2.486667,2.040000,0.070000,0.070000,0.071621,0.060048,133.052069,0.551143,1.192737,0.838408,0.871060
26,0.004667,73.276190,34.156315,1.600000,2.046667,0.066667,0.086667,0.086288,0.068860,78.348027,0.843270,1.253106,0.798017,0.925110
27,0.004000,66.522222,35.482893,1.420000,2.066667,0.073333,0.066667,0.075648,0.067324,27.300724,0.924799,1.123639,0.889965,0.942408
28,0.003644,77.902439,42.565613,1.833333,2.193333,0.066667,0.073333,0.079931,0.058053,131.190801,0.871548,1.376854,0.726294,0.921348
29,0.003578,101.118012,21.931039,3.420000,2.206667,0.076667,0.060000,0.077478,0.058796,164.697416,0.891911,1.317750,0.758869,0.940146
30,0.003189,23.000000,0.000000,3.273333,2.290000,0.070000,0.066667,0.071689,0.056637,31.866089,0.667647,1.265775,0.790030,0.896875
31,0.005022,71.061947,39.963461,2.300000,2.326667,0.086667,0.080000,0.086687,0.073766,127.282993,0.836018,1.175160,0.850948,0.904000
32,0.003467,28.573718,32.393099,0.970000,2.370000,0.060000,0.076667,0.074311,0.059398,103.182730,0.895079,1.251075,0.799313,0.946889
33,0.003511,97.000000,0.000000,1.360000,2.423333,0.080000,0.060000,0.075627,0.059112,15.612784,0.774632,1.279374,0.781633,0.919942
34,0.003467,72.666667,43.635929,2.753333,2.433333,0.066667,0.073333,0.076855,0.057432,128.044763,0.829033,1.338200,0.747273,0.896552
35,0.003522,23.000000,0.000000,2.946667,2.513333,0.060000,0.080000,0.077051,0.058203,93.982581,0.887077,1.323820,0.755390,0.932353
36,0.004489,63.168317,45.230278,1.066667,2.573333,0.093333,0.073333,0.088990,0.064226,18.856880,0.738516,1.385585,0.721717,0.866953
37,0.003700,23.000000,0.000000,1.666667,2.596667,0.080000,0.060000,0.080555,0.058482,168.946653,0.900103,1.377436,0.725986,0.943343
38,0.004533,60.372549,49.551685,1.526667,2.713333,0.080000,0.073333,0.087438,0.066012,37.313117,0.869945,1.324572,0.754961,0.923077
39,0.004044,66.439560,46.212400,2.246667,2.773333,0.080000,0.066667,0.078134,0.065907,158.147750,0.800370,1.185516,0.843514,0.892157
40,0.004044,74.032967,41.222757,1.266667,2.800000,0.066667,0.080000,0.079175,0.065040,64.582690,0.836641,1.217333,0.821468,0.910000
41,0.003956,89.438202,39.646311,3.013333,2.980000,0.066667,0.073333,0.075065,0.067093,55.274867,0.914523,1.118818,0.893801,0.931937
42,0.003844,30.514451,38.086950,1.596667,3.043333,0.083333,0.060000,0.083137,0.058877,16.459786,0.882699,1.412050,0.708190,0.951857
43,0.004444,70.660000,42.790442,2.773333,3.153333,0.080000,0.073333,0.085965,0.065827,141.976255,0.827440,1.305916,0.765746,0.904977
44,0.004044,76.186813,41.453459,2.233333,3.220000,0.073333,0.066667,0.078760,0.065383,37.415788,0.875434,1.204607,0.830146,0.943005
45,0.004533,91.323529,39.725882,1.500000,3.340000,0.086667,0.073333,0.084826,0.068045,19.119383,0.833576,1.246606,0.802178,0.898678
46,0.003333,23.000000,0.000000,1.916667,3.346667,0.060000,0.073333,0.072013,0.058936,92.198156,0.860653,1.221896,0.818400,0.925926
47,0.004178,23.000000,0.000000,2.326667,3.436667,0.063333,0.086667,0.084204,0.063172,95.201682,0.886353,1.332929,0.750228,0.941176
48,0.003500,23.000000,0.000000,1.766667,3.670000,0.066667,0.070000,0.077464,0.057528,127.680088,0.887899,1.346539,0.742645,0.937500
49,0.003900,29.136752,34.167547,2.616667,3.696667,0.086667,0.060000,0.083536,0.059443,2.236057,0.860430,1.405296,0.711594,0.944818
50,0.004267,64.135417,40.666155,2.373333,3.800000,0.080000,0.066667,0.081969,0.066275,3.691735,0.855292,1.236812,0.808530,0.914286
